,userid,age,gender,ope,con,ext,agr,neu
1680,8679bc35e3b72ef0205b72c260fe2b33,29.0,1.0,3.68,3.15,2.15,4.45,2.4
1681,df4c7f8a1eaf0d44f9e6d088dabe874d,22.0,0.0,3.3,3.9,4.4,4.35,2.05
1682,6f82016a3c765df0101d6f63aa59342e,62.0,0.0,3.55,4.45,3.89,3.8,1.63
1683,efa250729a3783e0829aae656feb7de6,20.0,0.0,4.6,4.6,4.6,3.95,1.8
1684,b73058adf36a320befd2fac5f353b0fa,24.0,0.0,3.85,2.95,4.55,2.85,2.7
1685,07f1a68257fdb76242e08a6493cf3f51,21.0,1.0,3.9,3.1,4.7,3.9,1.7
1686,3c96f0f80f198392c453748d6084c9b5,24.0,0.0,3.6,3.5,2.45,4.15,2.4
1687,14730f9da909271a53215a672e7d08ae,25.0,1.0,4.57,3.21,4.46,3.42,3.21
1688,16b3284b9fe381c0ac884bc638a13f66,31.0,1.0,2.33,3.5,2.17,4.17,3.5
1689,2aa9b6532d546400aae327ef619e67ec,23.0,1.0,4.1,3.47,4.3,4.11,2.42
1690,23a66a56ab0628e2624cd81da456d18a,24.0,1.0,3.75,2.75,4.0,4.25,3.5
1691,2e32758edabe3d29646fd49564c89139,31.0,0.0,3.65,3.95,3.4,3.55,2.8
1692,1b2e51e896139dcd2f3da35e475c42e0,30.0,1.0,3.5,2.25,4.0,3.0,3.25
1693,3a1261787c8d3c3ee76050bc71a28586,20.0,1.0,4.7,3.7,2.6,4.15,3.3
1694,0c233f183168871759e81bebac78581a,24.0,1.0,4.7,3.65,3.1,4.6,3.05
1695,168360d9f80ca076f4f1ff449e8a7953,33.0,0.0,4.25,4.0,3.5,3.5,2.25
1696,129db527cc427239ebd1eb4ce77af3c4,21.0,0.0,4.1,3.25,2.37,3.45,2.7
1697,0426f3f6ef2202259bcd408e235b7154,24.0,1.0,4.45,3.4,3.55,3.75,2.35
1698,10b7383db8a75ea5c20beed3fbbf8af5,24.0,0.0,3.85,4.6,3.35,2.1,3.85
1699,a889a400f4ab9929c0f5b5259b604109,20.0,1.0,3.7,2.6,3.5,3.05,3.55
1700,33ad174b5a5eb4de255c485fe6146699,47.0,1.0,3.55,3.5,3.55,4.5,1.8
1701,d94d56352ad673d679a840daf0dfbf39,21.0,1.0,4.75,3.55,4.75,4.8,1.95
1702,e6ec0d6342165a169b3cd061033b39c0,26.0,0.0,3.58,3.25,3.05,3.15,3.4
1703,5fcc071b32d036921650d24004879703,25.0,1.0,4.2,3.9,4.0,4.05,1.9
1704,525551cdc7d9fdaf1bfc274cbd5fd889,31.0,1.0,4.1,3.7,2.35,3.85,2.45
1705,0954547ad4b4574e79dc12ffc56e144e,31.0,1.0,2.0,3.25,5.0,3.75,1.5
1706,b6d7af3c750faaafff99ae39a00b0945,21.0,0.0,3.9,2.89,2.65,3.55,3.2
1707,1ede051f30946ff9c1a8277ce035c6fb,57.0,0.0,3.0,3.0,2.25,3.0,3.5
1708,03811dc738f68d21666b9bcef55f59f5,22.0,1.0,4.0,3.9,4.2,3.7,2.4
1709,de44d1ffef433ad8f9477bcdcf838a61,46.0,1.0,4.0,4.6,3.8,4.2,2.11
1710,8779a486523bf880ac838fd94b665049,19.0,0.0,4.3,4.4,4.5,4.05,1.75
1711,076766c4b8feeeb8c08b72fceab4d26d,18.0,1.0,4.88,2.88,3.75,4.25,1.75
1712,5e1e7c7de988d7a23100817cc86b9713,23.0,1.0,3.9,3.0,2.5,4.0,3.45
1713,2873298f39e86b8033d302ebad4f6c60,20.0,0.0,4.1,4.1,3.4,4.7,2.15
1714,008ff4c611b31f055fa76681758d2855,19.0,1.0,4.5,3.5,2.75,4.0,4.5
1715,b29aae42e9d17db5a64714d09ce3b139,24.0,1.0,4.05,3.35,1.5,4.35,3.3
1716,2ae929c26400fcbc5fa82614668d8765,22.0,1.0,4.75,5.0,4.33,4.0,3.0
1717,3a21874446382e402adf27ddb522d6b5,20.0,1.0,3.75,3.05,3.75,3.65,2.95
1718,ba23eb2847263ff248fbf79a5a189556,22.0,0.0,4.89,2.9,2.5,4.65,1.6
1719,21ba48259100b16d856a8f233d1ecfab,48.0,1.0,4.0,5.0,3.75,4.5,1.25
1720,1a3fe5b225db4e65c939e7b9413bcc5b,35.0,1.0,3.5,3.5,4.25,3.0,2.25
1721,1b1b915e02a5d05ce714f4ab8d180db9,40.0,1.0,4.75,4.25,3.25,5.0,1.25
1722,90143ddc7412a8aabbd30a31b6ff13d9,22.0,0.0,3.65,2.7,3.6,3.8,2.95
1723,8a431d2248bedcf7bc575722896f36b4,18.0,0.0,3.85,3.05,3.84,3.45,3.2
1724,0c765ff485edbfd578b121a9f8ab7006,37.0,0.0,4.17,4.5,4.33,3.67,2.0
1725,296b69fc48d1644f2d258a671a9e5095,21.0,0.0,3.3,2.7,2.4,3.0,2.4
1726,033de4458430391c4ec372382a76ee8a,20.0,0.0,4.75,3.0,3.75,2.5,2.25
1727,2ab03e081c81db054c3c2242dac29d5c,21.0,1.0,2.5,4.25,1.75,3.25,3.75
1728,cdbbbd78dca8f900749a1ae78b091bff,31.0,1.0,3.15,3.58,4.29,4.0,2.95
1729,4908adae6cf09defb838925defcc5e61,21.0,1.0,4.8,3.5,4.7,4.05,3.4
1730,136ea2ff8a7e43d0528d517d381f3d81,52.0,1.0,4.25,3.75,3.9,4.25,1.8
1731,e730faad3a9c31f04ca603ebfc133ffb,23.0,0.0,3.85,3.05,3.1,3.7,2.4
1732,207d06cf59e236c78c62836cbab6b67c,20.0,0.0,3.4,2.9,2.85,3.15,2.0
1733,6f5e6427c0774c6dfb0ad776a14c9293,39.0,1.0,4.85,4.05,4.3,4.25,1.55
1734,20731016217e8060af212d340eeef51b,45.0,0.0,3.94,3.33,3.5,4.22,2.0
1735,741afa9069b8d8e1e2fd5bdcf7f37a34,22.0,0.0,3.65,3.7,3.74,3.75,2.4
1736,0d62dab56fe512a2c01ae56459b1ee61,21.0,0.0,4.19,2.56,2.63,3.0,3.94
1737,1f8b8ae3cfa159c610f756a80bceef1d,21.0,1.0,2.25,4.75,3.25,3.75,3.75
1738,589ae4d398bcf88a49eb2eb45a7f9657,29.0,1.0,4.6,2.15,2.15,3.3,3.8
1739,a8d3f4e81d3b52f4ab19a33ad631dfc3,19.0,1.0,4.65,4.05,3.7,4.15,2.15
1740,13439f155da2121e7340d1cdd12e0521,19.0,0.0,4.25,3.25,4.5,4.5,1.75
1741,1e8830b0db9ab8d31af676953c663c0a,42.0,0.0,4.25,4.25,3.0,3.67,1.75
1742,25d1f6c155357ace5301e06da173d6cf,27.0,0.0,3.0,3.25,3.75,4.5,3.0
1743,0cdbafeb6718f71e80506e13da566035,24.0,0.0,4.0,3.75,3.0,2.5,3.5
1744,2eb465998ac85c5ebc6df9729a2df2e3,28.0,1.0,4.2,3.95,3.2,4.45,2.15
1745,b49a0799050aa84397c5ddae15d1f736,36.0,0.0,3.4,4.25,3.45,4.3,2.2
1746,01f152d415a932064f2adebee86b33b9,26.0,1.0,3.5,3.5,4.25,4.0,3.25
1747,07b82772b802d8ffc7a4f41b202c775d,73.0,0.0,4.75,2.75,3.5,3.75,3.0
1748,3460c50e14b65fd081d05276052ec4da,21.0,1.0,3.55,3.7,2.45,3.05,3.8
1749,2b41255b82e1d4912858456422dd6712,37.0,1.0,2.75,4.0,2.5,3.5,2.5
1750,ed8cece35fd5a8a8580cbe23b7a1db25,22.0,1.0,4.6,3.25,3.6,4.05,2.95
1751,8ed5716b6088f910a8ce1537766a665f,24.0,0.0,3.9,3.37,3.95,3.45,2.85
1752,3a0d2e3f18a571d88fc8bcf4fa13e939,23.0,0.0,3.0,2.55,2.0,3.85,3.55
1753,1a124de0149762b7d8bbad929aaf166c,24.0,1.0,4.0,4.25,4.0,4.5,1.5
1754,18a3eb3c491a573b715bd5be3daff69c,25.0,1.0,1.5,1.75,2.75,2.25,3.0
1755,b128f72ca78ec8dfeda37b89987e1948,36.0,1.0,4.15,4.2,4.3,3.55,2.05
1756,b8105a36911e97aef0c959f9b71925c2,30.0,1.0,4.0,1.7,2.85,4.05,4.15
1757,eb69f396804decea2be4fcf1f85809e0,23.0,0.0,4.5,3.75,4.8,4.2,1.2
1758,2037e9d7227b9b0c8615c59dcb1b2cd1,53.0,0.0,3.5,4.75,3.0,4.5,1.25
1759,1828515cff855e978f6e1ee296f50741,31.0,1.0,4.25,4.75,3.75,3.5,1.25
1760,a9dcb5624c8da3eb831e2769f39e8dbd,26.0,1.0,4.35,3.05,2.16,2.9,2.95
1761,1286afa61a9d81de6b466e984bc82d65,33.0,1.0,4.38,3.33,4.63,3.5,3.38
1762,1b89723b64f4a788cc2641934cbacd03,21.0,0.0,3.5,2.5,3.75,1.75,2.75
1763,3ef14b648424d5a9482d76a2703f337e,24.0,0.0,4.15,3.3,3.65,3.5,2.25
1764,175623250600acec59dd8b5f43d4e264,47.0,0.0,5.0,5.0,3.25,4.5,3.25
1765,186027879a0b9ec2a0dcf25a3619fd3a,22.0,1.0,3.78,2.61,2.06,3.89,3.22
1766,340f2e70c8a936d480a2ff53554be9b0,32.0,1.0,4.45,4.4,4.11,4.05,1.8
1767,21eabb7023941e25060e6886272042b3,43.0,1.0,3.75,3.75,3.5,3.75,3.5
1768,024e4138f1c8bdc7cf1da100583a0ef5,27.0,0.0,4.25,5.0,5.0,3.25,1.5
1769,068cf6f607cfe184f9f23db7189f4336,16.0,0.0,3.0,2.5,4.0,2.25,3.0
1770,231b14280125892c42a63f6f2cd66e79,23.0,0.0,4.25,3.75,4.25,3.75,2.25
1771,dfd19d47c33a00b81fbd9d9133d35972,24.0,0.0,3.15,2.95,4.75,3.75,2.15
1772,098be16ed5c6ff9a76d224c14ab3ce87,22.0,1.0,4.05,4.1,2.85,3.35,1.85
1773,080ee0e4c49c045c5e998c33b07be7d1,23.0,0.0,4.38,2.75,3.25,2.88,3.63
1774,fec62522a909ec1ba7dc84ae5d69ba4b,53.0,0.0,3.9,3.85,2.4,2.65,3.5
1775,721b1c3140acf15985e5f1269f2606d5,20.0,0.0,4.35,3.55,3.45,3.8,2.65
1776,258d00ba23f32018d8c3650739d78e8c,27.0,0.0,3.0,3.25,3.25,3.25,2.25
1777,25c9e6830974dbeec5dc6229e28ab717,23.0,0.0,3.89,3.35,2.9,3.45,4.0
1778,204c2d189ea28798281234a582645afc,20.0,1.0,3.25,3.25,3.25,4.0,2.75
1779,9c1446994d573303ace386ce697d7ecf,23.0,1.0,4.9,3.85,3.05,3.7,3.2
1780,0d3c37e937d0e1eb95febc2c00dcb7ec,20.0,1.0,3.25,3.5,5.0,4.75,1.75
1781,c6f3d45bee7f1106e0132d8d7d84881b,31.0,1.0,4.3,3.75,2.7,3.25,2.35
1782,5e5bbd510f4db62c45b7c6f148278106,18.0,1.0,3.55,3.55,3.35,3.6,3.3
1783,830bae74fcf5864fa8f5b9efa66657a1,33.0,1.0,3.55,4.4,3.85,4.15,1.3
1784,a34f107fd56033c993f1d326f78999fd,24.0,1.0,3.1,3.6,3.95,2.95,3.35
1785,121218a6a68dc9fabd6f46575e49ad4c,24.0,1.0,4.75,4.0,4.67,3.5,2.75
1786,932e7f8d73643d8c474a4e6693cfdd23,33.0,0.0,4.05,4.25,4.8,3.0,3.05
1787,42bd260bb2e13dbd50fbb7de217fcedd,20.0,1.0,4.0,3.45,3.4,3.7,3.95
1788,74ef3b0bcb55430257c9e93905a60347,99.0,1.0,2.5,3.85,2.5,2.95,2.75
1789,b4de53c05fdebbdb9087f082e947704c,46.0,1.0,3.4,3.9,2.6,4.15,2.2
1790,05a9722aed266790a0f57aef34c14be4,21.0,0.0,3.89,3.7,4.2,4.3,3.0
1791,213d771d2e397acaca7b46c49c41e776,39.0,1.0,3.25,4.5,4.25,3.75,2.25
1792,0426a75f5ffa761919e3fa21b3b6a21b,23.0,1.0,5.0,3.5,4.33,3.0,1.67
1793,9ca0a99b0e2f40361ba72e959e3ce1a6,31.0,1.0,3.25,4.05,3.0,4.22,1.95
1794,f4bfe3003d2bf49e2053c658ba564fbb,21.0,0.0,3.5,1.9,3.15,3.75,2.21
1795,92db46d9a4de186525c4a8077cc7f1bf,20.0,1.0,2.95,2.9,3.1,2.75,3.3
1796,45cfbb9267d15b0082878b534460dc53,34.0,0.0,3.3,3.7,3.2,4.45,2.2
1797,a4558ca939cc27e9ebfcb2d8b8b2c77a,23.0,1.0,3.25,2.45,3.9,3.65,3.3
1798,5d73faaa08136d862ce3ec1e7931ee95,19.0,1.0,3.4,2.58,4.25,3.1,3.47
1799,21cfdff2c28928a464f2b67a0139f990,40.0,1.0,3.83,2.25,2.92,4.33,1.58
1800,734e683ab9ffd5c3fd0b16a07e24b300,25.0,1.0,4.4,4.0,3.85,3.85,2.85
1801,187fe52ecfd48a8c80a427cb38e95123,38.0,1.0,4.25,4.25,4.5,4.25,1.25
1802,813bebd2199b68cc655625c81c333a53,31.0,0.0,4.05,3.15,2.3,3.3,2.85
1803,17ce12de8de1e3793b7f525e7b6baf82,30.0,1.0,4.75,4.25,4.0,5.0,3.0
1804,1ac9ad03fbf4e7e6ebc498d319d03560,28.0,1.0,3.75,2.5,3.5,4.0,2.75
1805,b0425ab706589f51b30b1bd244955b25,36.0,1.0,3.0,4.05,3.2,3.95,2.55
1806,6e47011cee7672ab5f7943e3e4d1d565,23.0,0.0,2.8,2.55,3.45,3.55,4.1
1807,60aec9dfb1366667c9350ec4723c8cd1,25.0,0.0,3.85,3.35,3.35,2.6,1.2
1808,d9bc2424df1b7ba9057ef1e33081aee4,22.0,0.0,3.65,3.25,4.0,3.9,2.2
1809,be220cf084552da7f66e8ce94670e67b,19.0,0.0,3.58,3.42,3.2,3.0,3.0
1810,2dcdf6d0b2c68476796a715aba877587,43.0,0.0,4.45,3.6,3.15,2.9,1.6
1811,c00b5c25ed67f71cf6732498d155577f,59.0,1.0,2.95,3.7,2.95,3.85,2.8
1812,ac8e60b1ffdfa6f34e824de3396446bd,24.0,1.0,4.45,3.6,3.25,3.85,2.84
1813,27cc9fbad6468ee4bf3451a4d1ae5732,35.0,0.0,4.0,4.0,3.25,4.25,2.75
1814,234cdeee3c060d9ac50eae6bdc99174d,45.0,1.0,4.5,3.75,4.5,4.5,2.5
1815,17ce8c622f0f6983cfe75a7ef0928bf1,26.0,0.0,4.4,2.85,3.25,3.35,2.15
1816,24b2bc4f25edb980257e8529a918cdee,50.0,1.0,4.5,2.75,5.0,4.5,2.33
1817,0a15a833ad9d5a8e0416fb9f700cb976,23.0,0.0,4.15,3.4,2.75,3.95,4.15
1818,1eb63e3f17f0c89b9cd501a324038402,19.0,0.0,4.5,2.63,3.88,3.0,2.0
1819,6af8eacea163d4d23b8c07afa934ddd1,20.0,0.0,3.9,3.0,2.55,2.95,2.75
1820,1fe8555a3ed71e715962db94f9fe4b6f,50.0,1.0,3.67,4.33,3.17,4.5,2.5
1821,a3b35c5ec87ccb05399737ba50329563,20.0,1.0,4.05,2.95,2.7,3.4,3.75
1822,0f67dacff7d3ee8c3cba5cd9114a2694,34.0,1.0,5.0,3.25,3.0,2.75,3.75
1823,098d72d34d38a3163efcdb9e94a02a8a,24.0,1.0,4.0,4.25,4.5,4.0,2.25
1824,06f7020639bef03310527394cf6c44ff,24.0,0.0,4.7,4.2,4.15,4.15,1.8
1825,f3ce361d44f904b740f41f5b276a67b8,46.0,0.0,4.45,3.05,3.15,3.15,3.05
1826,e0b0ebe084a6f5e32de26503a4f0542e,17.0,1.0,4.4,3.35,2.9,4.15,2.75
1827,0f8b1178442634bbe5bbdaf890a9e215,29.0,1.0,5.0,3.5,4.75,3.25,4.0
1828,cc975ca071c659587ca12b063d0dd343,39.0,1.0,3.6,3.95,4.8,3.1,1.8
1829,fbcc575b5253cc4a5074934478ac86ad,19.0,1.0,4.25,3.05,4.35,4.4,2.0
1830,0c4d146f81a870c1c8913b1d2e8d0029,22.0,0.0,4.25,3.25,3.75,2.75,3.25
1831,54286dd9df1bdb46a42c4e0f975d89b1,23.0,0.0,3.95,3.42,3.35,4.0,2.75
1832,0e3fc3a4690c844928a5611b355aa021,25.0,0.0,3.89,3.84,4.0,3.35,1.95
1833,076b3a5a0bb87cec579eb5e185de06cb,26.0,0.0,4.25,2.75,4.0,4.0,1.75
1834,788a8b968b3a464205b879728d8efd48,30.0,0.0,4.55,3.05,2.7,3.35,3.9
1835,1959982ec7b1e9284198f50e2f0217fb,29.0,1.0,3.5,4.0,4.0,2.5,2.0
1836,eff1d9addd5416c34891f200b408ee3e,21.0,1.0,3.7,3.3,3.0,3.85,2.3
1837,58d8743c8e8d5159ac4fd0a145ce75a4,48.0,0.0,3.2,4.7,2.9,4.45,2.65
1838,2204d6edfacfbc133fc59058a0b6bacf,28.0,1.0,4.6,3.55,4.15,3.45,3.05
1839,2394aa5055cbfd57d789790e965d9edc,25.0,0.0,4.0,3.75,3.0,2.75,3.0
1840,0130c01c736239650944b520f3b9e229,35.0,0.0,3.25,4.0,3.25,4.5,2.5
1841,2a38c8f4e7c4742954dbc0ccaa3c6cd3,52.0,0.0,2.75,2.75,3.5,3.0,2.5
1842,1d081257a15a859d4334608061d76ced,52.0,1.0,3.5,3.5,3.75,3.5,2.75
1843,27bc1d19738d44d63b6d269fc7c517df,20.0,0.0,3.6,2.7,3.85,2.85,2.63
1844,24c244c1358f989882fc1d836f2290d2,20.0,1.0,4.4,3.8,2.6,3.25,2.16
1845,b659ca39a1663381a13a7f0fd4a32814,25.0,1.0,4.8,4.05,4.05,3.3,2.9
1846,3981828e3288ef6ed66e4c69c16cadbf,18.0,1.0,4.65,2.4,1.9,3.75,3.9
1847,9bdeebbf9358ab614fac30b5541d33b7,19.0,1.0,4.1,1.5,1.7,3.95,3.25
1848,028ee27bae2c8724117014ac44174546,21.0,1.0,3.5,3.0,5.0,3.0,2.75
1849,22e5976e437bb3079798fa0fd2a0cb58,19.0,1.0,4.3,2.2,3.35,3.9,3.15
1850,01aeee3ddcc1488a9427a91ba0622ff1,25.0,0.0,4.5,2.25,4.5,4.0,3.25
1851,188c18f2ce2078d3d2beb232c87d1773,23.0,1.0,3.75,3.0,3.25,2.25,2.75
1852,0218a1f985d5c208ceb3ce1cf560c044,18.0,1.0,4.5,3.25,3.0,3.75,2.0
1853,7789f7655a28d4e423bd6e30663d142e,23.0,1.0,4.0,4.15,4.6,3.85,1.15
1854,26a1e8a6c70e68233c93e396ec1c174d,20.0,0.0,3.8,3.15,2.79,3.5,2.7
1855,140c82e39440fcf11c833ab08ccba7a2,22.0,1.0,2.5,2.75,3.5,3.25,3.0
1856,2b8632bbba27e80f706dbb1fa19ceb1f,20.0,0.0,4.3,3.45,4.25,4.0,2.55
1857,1a38205578765e3f67f480d7c0409e02,21.0,0.0,3.75,3.0,3.75,3.5,1.75
1858,5c9f84f0a5ad4b3240846c965fdd0e4f,38.0,1.0,3.55,4.7,4.15,4.45,1.5
1859,28e7e13eff1b882e2bc1a9a9fe8f85ad,23.0,0.0,4.42,2.08,2.58,3.67,3.17
1860,5ace5b8fb25a6cd2d8f21c9f0e8f294e,28.0,1.0,4.5,3.2,4.5,3.75,3.35
1861,2c2e6ceaca8d989ad586934e7ff7185e,20.0,1.0,3.15,4.25,3.9,3.85,2.85
1862,09e9cde839def976af224e1e35358341,25.0,1.0,3.0,3.25,4.0,4.0,3.25
1863,23767db1781527577294482d1b37fb2c,21.0,1.0,3.35,3.5,2.65,3.85,2.0
1864,9851d12b108bf8052ef8b591e2a77fb2,27.0,1.0,3.85,3.6,3.2,3.7,2.45
1865,0832bc2ad58c8684bbb0641698843716,23.0,0.0,3.75,3.0,2.0,3.0,3.75
1866,af94ef13eddad925c51d0e59dbf21897,21.0,1.0,3.6,2.6,4.25,3.8,2.65
1867,994efb189cb2cfb6972ae092b49ed21a,23.0,0.0,4.15,2.75,3.25,3.45,1.35
1868,9d1bd009f375c681e4d261bc9d55e391,30.0,0.0,4.5,3.6,3.55,3.1,2.65
1869,648829de2602d28aa0c03aac987f38ad,21.0,0.0,3.95,3.75,3.0,3.4,2.26
1870,148d5950fa35b2150eff07d2e4178683,19.0,0.0,3.85,2.9,3.8,4.4,2.75
1871,a259bec7c11dda334da1ac29c6a2c0ce,21.0,0.0,3.75,2.95,2.5,3.35,3.4
1872,88aff0f27cb875825886a3e433d23d75,100.0,1.0,4.0,4.25,3.85,4.15,2.0
1873,1515dd4a84d82bd6ffc8e78baa8c7e5b,22.0,1.0,3.0,4.5,3.75,4.75,3.0
1874,fd5de7c744c253059b6d106e1e16eb4c,50.0,1.0,3.15,4.05,3.8,3.2,2.5
1875,05d507aa60915f6f2a3859d7a33ef8e6,24.0,1.0,4.8,4.4,3.4,3.4,3.3
1876,b7d3724d0dcf0ac41fac43a172653175,23.0,1.0,4.2,4.1,4.25,3.75,2.5
1877,ea97d2d022dc282bb72326dbd040b152,26.0,1.0,3.65,3.5,3.37,3.0,3.9
1878,1eb83fd38865d339c77bf8106c2655dc,39.0,1.0,3.15,2.8,2.65,4.4,3.05
1879,152197bb56fc79cedaf3648bf8bdd20a,37.0,1.0,3.5,3.5,4.25,3.5,1.25
1880,29d1eaf7b387bb4cb24ed328f654b8c9,20.0,0.0,4.4,3.3,4.15,4.25,1.95
1881,d262b9622517397da98df52da42023a3,21.0,1.0,3.37,2.35,3.0,3.2,3.6
1882,1c4864e7f1f79e7cb5d2330f5dc746b0,20.0,1.0,4.6,3.2,4.05,4.0,4.1
1883,422cfb8df44153ce46fc67c0994ec6a2,21.0,0.0,4.7,3.0,4.7,3.1,1.85
1884,18759e6eff93057d9368f78d9cd5519a,18.0,1.0,4.05,4.05,4.05,3.4,1.9
1885,15177eb988ad4d8dcec347e24a6f939c,42.0,1.0,3.75,3.75,4.0,4.0,2.0
1886,05405d046f6f21cc752e305cc3031cf6,22.0,1.0,5.0,4.0,4.5,4.5,3.0
1887,2018c209c33e5798ac4e098acd613b2f,23.0,0.0,3.5,3.5,3.75,3.5,2.5
1888,a3a88137c5cb75f032e26b801857efa0,22.0,1.0,4.9,3.0,2.1,4.25,1.65
1889,f8249493f16a1370dd53a36a51ffe010,19.0,1.0,4.8,3.65,4.7,3.0,2.65
1890,f30851ffd3678a436e2de0250dc0e87c,22.0,0.0,4.2,3.9,3.55,3.0,2.55
1891,26c1b65cd9d794f176d096fff2fabe40,41.0,0.0,3.17,3.67,2.5,3.5,3.0
1892,fc2707ae894a0b6410d36d5cd18d8d3b,23.0,1.0,4.05,3.5,3.6,3.55,2.85
1893,9f61cda9d4df3828224ef888f1c9bb23,21.0,1.0,4.6,3.25,3.55,2.75,4.25
1894,865dc8f6f97fa5c18e54c72515c8e77d,27.0,1.0,4.65,3.3,4.05,3.9,1.8
1895,85a1b0864fc2f13bfa1d470e047817bc,22.0,1.0,4.65,3.8,4.4,3.85,2.65
1896,ecd3914474f2709a469ef68791fbd8e5,21.0,0.0,4.1,2.55,3.45,2.6,3.65
1897,2b145f1b8eb6bf2009a4081259dfaaa7,24.0,0.0,3.25,2.75,4.0,3.5,2.25
1898,0368c8c9364c1ae57fd02ad51a391a02,20.0,1.0,3.0,2.65,3.8,3.25,3.32
1899,acc7193192abfd9b9ef5f62154ffcdcc,29.0,0.0,4.5,3.35,3.25,3.6,2.6
1900,9361b2bb106de9fb35a02d0631f02b31,27.0,0.0,4.2,3.85,3.45,3.7,2.35
1901,0305c878231139528ee7919d8968cf08,38.0,1.0,4.5,2.5,4.0,2.5,3.0
1902,15e0b275fe85e955e01c823134ed6015,21.0,1.0,3.45,3.35,3.1,3.3,2.65
1903,2b0db95aea7382f9eb99898dc1ed8f8d,21.0,1.0,3.5,2.75,3.25,3.75,2.25
1904,9d527bde1b8b678d97482fb624118f3c,31.0,1.0,2.75,2.5,3.85,4.1,3.45
1905,0d77e10bad673265cea05223fa7e0dec,30.0,1.0,2.75,3.0,4.25,3.0,2.75
1906,10bb2e2b18a2ddd5b3c1a43af2941c95,17.0,1.0,5.0,3.0,3.0,3.5,2.25
1907,06f9969ec23da0994f5ef321d066e197,42.0,0.0,3.25,4.75,4.25,4.0,1.75
1908,69ae51f09db4c848920d8202ee36240d,20.0,0.0,4.25,4.15,4.45,4.35,1.95
1909,0507bf00314f0cd7471e7d7164b1b86a,32.0,0.0,4.0,2.75,4.5,4.5,1.5
1910,53e52d5a7552c88c37d02641696b5a06,20.0,1.0,3.35,2.9,1.42,4.15,2.8
1911,4702570edd44139fb6ea24b3e02ff828,20.0,1.0,4.1,2.6,2.4,1.75,4.55
1912,0e3135d3c8ccb58a052870cb73b78e9d,37.0,1.0,3.55,4.6,4.15,3.3,2.2
1913,52054d7c52b4fdf713fe0188e3269f12,45.0,1.0,2.8,2.85,2.45,3.65,2.7
1914,f3b1d29a13cc1cb75f49c2e5dcac9aa0,23.0,0.0,4.15,3.9,4.0,3.35,2.25
1915,3a9312ced2538d45d763db1896aa2ffe,74.0,1.0,3.25,4.0,3.9,3.05,4.2
1916,b960ddc8ba5a07962649a1915cc84571,38.0,0.0,4.9,3.55,4.61,3.84,2.35
1917,866e0a470aa9385ec3fcb80f8b96fb93,54.0,1.0,4.15,3.95,2.75,4.1,1.2
1918,0e15dbdf08dad25f148d71cfcbea4eaa,27.0,1.0,1.5,4.0,3.5,4.0,2.5
1919,0452c6eb465f3e5fcadef20d628a3e39,25.0,0.0,3.5,3.5,4.67,4.5,3.0
1920,0e4778bcb2215131f3a76836238e0f1a,94.0,0.0,3.25,5.0,4.0,4.0,2.5
1921,b20408fcec4765a7efda320ea157660c,23.0,1.0,4.15,3.6,4.45,4.2,2.5
1922,0692e320441d402662a59f9845c9749d,24.0,1.0,4.5,2.3,3.55,3.2,3.35
1923,663a7e4f0046b9923c9cff1ba6b44acd,21.0,0.0,4.05,3.7,3.0,2.95,3.7
1924,34adfb46bb852ded14408bf64f390499,23.0,0.0,3.75,3.0,3.16,3.2,3.6
1925,0e40ff130609562b5708e9c99c790f08,32.0,1.0,4.0,3.25,2.25,2.75,2.25
1926,7f5d33d749e2ac2cb4f4358589e418ea,29.0,1.0,3.3,3.8,3.05,4.0,3.35
1927,891e4d71fa54df6f3538f951f3b77d69,21.0,0.0,4.15,3.8,3.95,3.9,2.5
1928,9b572f9724d9d0c16b5badafd8af1c33,19.0,1.0,4.3,2.7,4.05,3.65,2.1
1929,080226ac06369868deef618784a7d7a4,24.0,0.0,4.5,2.0,3.5,3.25,2.0
1930,0b9df1cd8eefc7a0d2997470c0e13857,21.0,0.0,4.25,3.0,4.0,4.0,1.5
1931,9b60ff0229d64b3bf891b517715fdb22,27.0,0.0,4.4,3.1,2.6,4.0,2.5
1932,9fa2684f56fc10e985326979cb9f4e9c,56.0,0.0,4.95,2.8,4.65,3.55,2.75
1933,62b64cdbaf3bbef43aafbcc53fe9ac7e,21.0,0.0,3.6,4.05,3.8,4.5,1.45
1934,ce3fa6bde3511c00c0ae5737e2c8a85f,19.0,1.0,3.85,2.6,4.0,2.4,3.5
1935,0b43c9f8f8e6b40a6d7e6a7037e1bc00,22.0,1.0,4.0,3.0,4.0,5.0,1.5
1936,084ce1dd8157602d8fc087b303283578,21.0,1.0,4.35,3.5,2.9,3.2,2.8
1937,1718e0b11395d940f2b972187b5963e0,19.0,0.0,4.0,3.0,3.25,4.25,2.5
1938,b8650214cae9c07ffc9726800407e3e0,25.0,0.0,3.95,4.6,4.35,4.26,1.44
1939,0ded704989c1b004bad6e9fb4cc5cb45,20.0,0.0,2.5,3.25,3.75,2.75,3.0
1940,2e2bffa66cca7e5867fd2e420e5e6549,21.0,1.0,3.6,3.2,1.8,2.6,5.0
1941,b1a70d30eff3388620591bf97379e628,68.0,1.0,3.4,2.15,2.47,4.11,2.37
1942,8b47a2513be6751b36246acaee920e75,18.0,1.0,3.65,3.4,4.3,3.11,3.65
