userId,WC,WPS,Sixltr,Dic,Numerals,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct
0d83b4cac101cb818021e2a9c9fdb199,154,22,24.68,88.31,1.3,50.65,14.29,9.09,5.19,0,2.6,1.3,0,5.19,7.79,8.44,5.19,1.3,5.19,0.65,1.95,14.94,4.55,0.65,1.3,1.3,0,11.69,1.3,1.95,0,11.69,11.04,0.65,0,0,0,11.69,0.65,0.65,1.95,1.95,1.3,0,5.84,1.3,1.95,1.3,0,0.65,3.25,0.65,1.95,0.65,0,19.48,2.6,4.55,16.23,1.3,1.95,1.95,0,0.65,1.95,0,0,0,0,12.99,11.04,0,0,12.34,27.27,0.65,0,0.65,0,3.25,68.18
0ded704989c1b004bad6e9fb4cc5cb45,165,165,26.06,59.39,3.03,26.67,4.24,1.82,1.21,0,0,0.61,0,2.42,5.45,9.09,3.64,3.64,4.85,0.61,3.03,6.67,1.21,0,1.82,1.21,0.61,3.64,0,0.61,0,6.06,4.24,1.82,0,0.61,0,7.88,1.21,0.61,1.82,2.42,0,1.21,0,1.21,1.82,1.21,0,0,3.64,2.42,0.61,0,0.61,13.33,1.82,2.42,9.09,3.03,3.64,3.03,0.61,1.82,0,0,1.21,0,0,3.03,15.76,1.82,0,4.24,23.03,0,0,0,0.61,0.61,49.7
0e1e4d8c5a057d06beb0b7d5f93a6be6,187,37.4,13.37,16.04,0.53,9.09,1.6,1.6,1.07,0,0,0.53,0,0,0,0,0,0,0,0,0,7.49,2.67,0,0,0,0.53,0.53,0,0,0,1.6,0.53,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.53,0,0.53,0,6.42,0,3.74,2.67,0,0,1.07,1.07,0.53,1.07,0,0,2.14,0,3.21,8.02,4.81,0.53,1.07,1.6,3.21,0,0,2.41,0,26.74
1d0f87b2eb5fdf1fb3f5945bf984bb4b,168,15.27,31.55,26.19,3.57,15.48,2.38,1.79,0.6,0,1.19,0,0,0.6,2.38,2.38,0.6,1.19,1.19,0,1.19,5.95,1.79,1.19,0.6,1.19,0,2.38,0,0,0,4.17,2.98,1.19,0,0,1.19,2.38,0.6,0,0,0.6,0.6,0,0.6,0,1.79,1.19,0.6,0,0.6,0,0.6,0,0,5.95,0.6,2.38,2.98,0,0,0,0,0,0,0,0,0,0,14.29,13.1,1.19,0,4.76,8.33,7.14,0.6,2.38,0.6,6.55,55.95
1e3e889fbd6c8f80a8cd4b92d3399849,176,19.56,23.3,84.66,1.7,48.86,8.52,6.25,4.55,1.7,0,0,0,2.27,6.25,13.64,8.52,0.57,11.36,1.14,4.55,11.36,8.52,0.57,2.27,1.7,0,10.23,1.7,1.14,1.14,12.5,10.8,1.7,0,1.14,0,11.36,0.57,0,1.14,0.57,1.14,0.57,6.82,0,2.84,2.27,0,0.57,2.84,0.57,0,0.57,1.7,15.34,0.57,5.11,10.23,0.57,1.7,2.84,2.27,0,0.57,0,0,0.57,0.57,10.8,9.09,1.14,0.57,0,3.41,0.57,0,1.14,0.85,0,28.41
3a264d0af22d8d1c7c032067e2be1b53,167,20.88,21.56,81.44,0,46.71,8.38,6.59,4.19,0,1.8,0.6,0,1.8,9.58,9.58,5.99,2.99,5.39,0.6,5.99,11.98,2.99,0.6,2.99,1.2,1.2,3.59,0,0,0,8.38,2.99,5.39,1.2,2.4,0.6,11.98,1.8,0,0.6,2.99,2.99,0.6,3.59,1.2,1.8,1.2,0,0.6,7.78,0.6,0.6,0.6,6.59,13.77,0.6,4.79,7.78,2.99,2.4,2.4,4.79,0.6,0.6,0.6,0.6,0,0,2.4,14.97,5.99,0.6,1.8,8.38,1.8,0.6,4.19,1.2,1.8,44.91
3ae60e567b7851cfa159dd16410d9d26,182,15.17,17.03,87.91,1.1,54.4,13.19,9.34,7.14,0.55,0.55,1.1,0,3.85,7.69,13.74,5.49,4.95,8.24,0.55,6.04,13.74,5.49,3.3,2.2,1.65,0,6.59,2.2,0,1.65,5.49,4.4,1.1,0,0.55,0.55,14.29,1.65,1.65,0.55,1.1,2.75,0.55,3.3,2.75,3.3,2.2,0,0.55,1.65,0,1.1,0,0.55,18.68,3.85,6.04,8.79,1.65,2.2,2.2,0.55,1.1,0,0,0.55,0,0,20.88,9.34,4.95,0,1.1,3.3,1.1,0,1.1,1.1,0,43.41
3bbc8ec832a7aa0fcce72e3a833db2fe,163,10.87,22.7,71.78,1.23,38.65,6.75,4.91,3.68,0,0,1.23,0,1.84,7.98,11.04,6.75,2.45,6.13,1.23,1.84,10.43,6.13,1.23,1.23,0.61,0.61,4.91,0,0,1.84,9.82,4.91,4.91,0.61,2.45,1.23,12.27,1.23,0.61,0.61,1.23,1.23,1.23,4.91,1.84,4.29,0,1.84,1.84,3.68,1.23,1.23,1.23,0,11.66,0.61,4.29,8.59,0.61,0.61,1.23,0.61,0,0.61,0.61,0.61,0,1.23,6.75,17.18,1.84,0,0,18.4,1.23,0,3.68,0.61,1.84,52.15
3c16c9780376ad278595beebdd688238,183,10.76,16.39,85.25,0,50.82,14.75,13.11,8.2,0,3.28,1.64,0,1.64,2.19,13.11,8.74,0,9.84,1.09,3.28,13.66,6.56,1.09,3.28,0.55,0,12.02,1.09,0.55,0.55,12.57,12.02,0.55,0,0,0,15.3,2.19,1.09,1.09,1.64,2.19,0.55,6.56,0.55,1.64,0,0,1.09,3.28,1.09,0.55,1.64,0,10.38,1.09,6.01,3.83,4.37,1.64,0,0,0.55,3.28,0,1.64,0,0,16.94,9.84,4.92,0,1.09,4.37,0,0,3.83,2.19,1.64,46.99
4a532b02da4833a79fb89ba8c7886f33,166,7.22,22.29,50.6,1.2,32.53,10.24,6.63,2.41,0,4.22,0,0,3.61,3.01,13.86,7.83,1.2,10.84,1.2,1.81,6.63,0.6,1.81,1.81,0.6,0,6.63,0,0,0,6.02,4.82,1.2,0.6,0,0.6,10.24,1.2,0,0.6,0.6,3.61,1.2,1.81,1.2,2.41,0.6,0.6,0,0.6,0,0.6,0,0,6.02,2.41,0.6,3.01,0,1.2,1.2,0,0.6,0,0,0.6,0,0,28.92,12.65,1.2,0,0,6.02,2.41,1.81,1.81,0.6,3.61,59.04
6e2d30261a876db6685f410dbe3d2d4d,19,19,5.26,94.74,0,42.11,21.05,21.05,15.79,0,5.26,0,0,0,0,21.05,10.53,0,21.05,0,5.26,5.26,5.26,0,0,0,0,15.79,10.53,0,0,15.79,5.26,10.53,0,0,5.26,26.32,0,0,0,0,5.26,5.26,5.26,10.53,0,0,0,0,5.26,0,5.26,0,0,5.26,5.26,0,0,0,0,0,5.26,0,0,0,0,0,0,5.26,5.26,0,0,0,21.05,0,0,0,0,0,31.58
7b2b451cac9cec4e0136323b41a659bc,198,19.8,16.16,85.35,1.01,56.57,14.14,8.08,2.53,2.02,3.03,0.51,0,6.06,7.07,14.14,8.08,4.55,8.08,0.51,5.05,12.63,9.6,1.52,2.02,2.02,1.01,9.09,0,0,0.51,5.56,1.52,4.04,0,2.02,0,15.15,1.01,1.01,2.53,2.53,0.51,1.52,6.57,3.03,1.01,1.01,0,0,1.01,0.51,0.51,0.51,0,14.14,1.52,5.05,6.57,0,0.51,1.52,0,0.51,0.51,1.01,1.01,0,0.51,8.59,4.55,0.51,0,0,2.02,1.01,0,3.03,0.25,1.01,20.71
8c12f67f91bbbb917efb0bc3e6bd9e1e,179,12.79,15.08,82.12,1.12,46.93,10.06,6.7,1.68,1.68,2.79,0.56,0,3.35,6.15,11.17,5.03,2.23,7.82,1.12,3.91,13.97,5.03,0,3.35,0.56,0,11.17,0,0,1.12,12.29,11.73,0.56,0,0,0.56,12.29,1.68,0.56,0.56,0.56,2.79,0,5.03,1.12,1.12,0,0.56,0.56,1.12,0,0.56,0.56,0,12.29,2.79,4.47,5.03,2.79,3.91,3.35,0,1.68,7.26,0,0,0,0,6.15,11.17,1.12,2.79,0,13.41,0.56,0,1.68,2.51,1.12,43.02
9eb172cf8c5185a44a21a32970b8eed5,175,12.5,17.14,76.57,3.43,48,10.86,5.71,4.57,0,1.14,0,0,5.14,5.14,11.43,5.71,4.57,6.29,0,8,14.29,4,0.57,1.14,1.71,0.57,4.57,0,0,0.57,5.14,4,1.14,0,0,0,16,1.71,1.71,2.86,2.29,0,1.14,4.57,1.71,1.14,0.57,0,0,2.29,0,0,0,2.29,16,2.29,4.57,9.71,0,1.71,0.57,0,1.71,0.57,0,0.57,0.57,0.57,9.14,9.14,3.43,0,1.14,1.14,0,0,0.57,0,0,24.57
9fc9e6a4aa1932de4708d85b1dbf0447,157,13.08,22.29,82.17,0.64,46.5,9.55,6.37,5.1,0,0,1.27,0,3.18,5.1,15.92,7.64,2.55,12.1,0,5.73,15.92,5.1,1.27,1.91,0,0.64,5.73,0.64,0,1.91,8.28,4.46,3.82,0,1.27,0.64,14.01,0.64,0,1.27,2.55,1.91,1.91,5.73,1.27,1.27,0.64,0.64,0,5.73,1.91,1.91,0,1.91,16.56,2.55,5.73,8.28,0,0.64,3.18,1.27,0.64,0,0,0,0,1.27,40.13,19.75,0.64,0,0.64,15.29,0,0,7.64,0.32,0,84.71
14c2fe37640e25e0a2796a3507a24bd6,134,14.89,32.84,58.21,0,31.34,6.72,3.73,0.75,0.75,0.75,1.49,0,2.99,7.46,6.72,2.99,2.24,3.73,0,2.24,7.46,4.48,0.75,0.75,0,0,8.96,0,0,0,5.97,5.22,0.75,0,0,0,8.96,0,0,2.99,2.99,0.75,0,2.99,0.75,1.49,0.75,0,0,1.49,0,0,0,1.49,11.94,2.24,2.24,7.46,1.49,0,3.73,0,1.49,0.75,0,1.49,0,0,17.16,14.18,2.24,0,3.73,0.75,2.99,0.75,3.73,0.75,9.7,55.22
21c34062ff7e54a64686aa35c9e83ecb,156,39,23.08,74.36,1.28,44.87,10.9,5.77,5.13,0,0,0,0.64,5.13,4.49,12.18,7.05,2.56,7.69,0.64,3.85,11.54,4.49,0.64,3.85,0.64,0,3.21,0,0,0,6.41,3.85,1.92,0,0,1.92,16.03,4.49,3.21,2.56,5.13,0.64,0,0.64,2.56,4.49,2.56,1.28,0.64,0.64,0,0,0,0.64,12.18,1.92,5.77,5.77,2.56,3.21,2.56,0,2.56,0,0,0,0,0,61.54,8.33,0,0,0.64,3.85,0,1.92,0,0,2.56,78.85
21dcf6efae7b20ac5ece177b367a42aa,157,157,17.83,70.06,3.82,40.76,10.83,8.28,7.64,0.64,0,0,0,2.55,3.18,8.28,1.91,0.64,7.01,0.64,5.1,6.37,4.46,1.27,7.01,1.27,0,6.37,0,0,0.64,12.74,8.92,3.82,0,0.64,1.91,12.74,1.27,0,1.27,1.91,3.18,0.64,1.27,4.46,7.01,3.18,0,2.55,1.91,0.64,0,1.27,0,10.83,0.64,3.18,7.64,0.64,1.27,0.64,0,0,0,0.64,0.64,0.64,0.64,87.9,13.38,0.64,0,2.55,7.01,0,0.64,0,0,6.37,118.47
44bfeb2279cb941e3e3ac94b1de0a2fb,167,23.86,19.76,80.24,0,50.3,4.19,2.4,0.6,0.6,0,0.6,0.6,1.8,6.59,8.98,4.79,1.8,4.79,0.6,2.99,21.56,5.99,2.4,3.59,0,0,4.19,0,0.6,1.2,7.19,5.99,1.2,0,1.2,0,16.77,0.6,0,0.6,1.8,1.2,1.8,8.98,2.4,0.6,0,0,0.6,2.4,0,0.6,1.2,0.6,11.98,0,4.79,6.59,4.19,3.59,0.6,2.99,1.2,0,0.6,0,0,0,25.15,13.17,0,0,0.6,4.79,0,0,2.4,0,2.4,48.5
76e7ca7dc122128f9ee348e084609636,177,177,21.47,85.31,0,49.15,9.04,5.65,3.95,0,1.69,0,0,3.39,6.21,15.82,8.47,2.26,12.43,0.56,3.95,11.86,7.91,2.82,3.39,1.13,0,6.21,0,1.69,0,8.47,5.08,3.39,0.56,1.13,1.13,20.34,4.52,2.26,1.69,2.26,1.13,0.56,6.21,3.39,3.39,0,1.13,2.26,1.69,0,1.69,0,0,13.56,2.26,6.78,3.95,6.78,1.13,0.56,0,0,0,0,0,0,0.56,8.47,6.78,0,0,0,0,0,0,1.13,0,0,16.38
098d72d34d38a3163efcdb9e94a02a8a,154,25.67,22.08,65.58,1.3,34.42,7.14,3.25,1.3,0,1.3,0,0.65,3.9,7.14,9.09,3.25,4.55,3.9,0.65,2.6,9.09,0.65,0.65,2.6,1.95,0,6.49,0,0,0.65,8.44,4.55,3.25,0,0,1.3,11.04,0,1.3,2.6,2.6,0.65,1.3,0.65,1.3,0,0,0,0,2.6,2.6,0,0,0,16.23,1.95,3.9,11.04,1.3,1.95,0,0,0,0,0,0,0.65,0.65,51.95,9.74,2.6,0,1.95,22.08,0.65,0,1.3,0.65,0.65,92.21
247ce53ef6c034d4f80a112d9156126a,174,29,20.11,82.18,1.15,50.57,11.49,7.47,4.02,0,1.72,1.15,0.57,4.02,3.45,18.97,6.9,6.9,11.49,0,8.05,16.09,6.32,1.15,1.15,0.57,0,6.32,0,0,0.57,4.6,4.02,0.57,0,0,0.57,12.07,1.15,1.72,0.57,2.3,0.57,0.57,4.02,1.15,2.87,0.57,2.3,0,2.3,0,2.3,0,0,18.39,4.6,3.45,10.34,1.72,1.72,1.72,1.72,0,0.57,0,0.57,0,0,13.22,13.22,0.57,0,0,20.11,0,0,1.72,0.57,1.15,51.15
261a134eb1ec0d39d43a4a13c0c0d171,175,21.88,18.86,82.86,0,55.43,14.86,9.14,2.86,3.43,2.86,0,0,5.71,4.57,17.14,10.86,2.29,11.43,1.71,6.86,13.14,9.14,3.43,1.71,0.57,0.57,9.14,0,0,0,7.43,3.43,4,0.57,2.86,1.14,19.43,2.86,1.14,1.14,1.14,0.57,0,8,4,2.29,1.71,0.57,0,0.57,0.57,0,0,0,12.57,1.71,5.71,5.71,0,2.86,0.57,0,0,0,0.57,0,0,1.14,10.29,14.86,1.14,0,1.14,0,0,0,6.29,0.86,0,35.43
0380a7ec72b515f4307d01177928cc1f,179,16.27,20.11,79.89,1.12,47.49,13.41,6.7,5.59,0,0.56,0,0.56,6.7,5.59,15.64,8.38,2.79,11.17,0.56,4.47,8.38,7.26,0,2.23,1.68,0.56,5.59,0,0.56,1.68,7.82,3.35,3.91,0.56,1.12,1.12,14.53,1.68,2.79,0,2.23,0.56,0,5.03,1.12,4.47,1.68,1.68,1.12,1.68,1.12,0.56,0,0,10.06,1.12,4.47,4.47,0.56,1.12,1.12,0,0.56,0,0.56,0,0,0,13.41,10.61,1.12,0,0,0,1.12,0,2.23,0.56,1.68,30.73
1461d306c923b938c958d0eb62fef4d9,185,185,15.14,83.78,0,53.51,18.92,10.81,5.95,0,4.32,0.54,0,8.11,4.32,14.59,9.19,1.08,7.03,2.7,8.65,12.43,5.41,3.24,0.54,0,0,7.57,0,0,0.54,7.03,3.24,3.78,0.54,0.54,1.08,12.97,1.62,2.16,4.32,1.08,0.54,0,1.62,2.7,3.78,1.08,1.62,1.08,1.62,0,1.62,0,0,17.3,3.24,7.57,8.11,0.54,0.54,0.54,1.08,0,1.62,0.54,1.08,0,1.08,3.24,5.95,0,0,0.54,0,2.16,0,5.41,0.54,6.49,24.32
9745cf9f8e71e45fc4beeae9d1c7ce1f,167,16.7,20.36,82.63,0.6,45.51,10.18,6.59,3.59,0,2.99,0,0,3.59,8.38,13.17,7.19,1.8,9.58,0.6,2.4,13.77,2.4,0.6,1.8,0,0,5.99,0,0,0.6,7.78,3.59,4.19,0.6,1.2,0.6,13.17,2.99,1.2,0.6,4.19,0.6,0,2.99,2.4,1.2,0.6,0,0.6,4.79,2.99,0.6,0,1.2,19.16,1.8,6.59,10.78,0.6,0.6,0.6,0.6,0.6,0.6,0,0.6,0,0,23.95,13.17,1.8,0,0.6,5.39,0,0,1.2,0.9,0,47.9
44955e1a0059e4a2dbc70d0fa5f575a0,200,13.33,11.5,81,4.5,51,14.5,12,8.5,0.5,0.5,2.5,0,2.5,1,19.5,16,2.5,9,3,4,12,6.5,2,2.5,0,0,9,1.5,0,2.5,5.5,3.5,2,1.5,0,0.5,12,1,1.5,1,2.5,1.5,0.5,4,2,1,1,0,0,1,0.5,0,0.5,0,21,2,6,13,0,2,0,0.5,0,0,0,0,0.5,0,8.5,5.5,0,0,0,2.5,1.5,0,2,0,0.5,20
83916f54d31163e2c51964a24b92f693,174,24.86,23.56,86.21,0.57,53.45,16.09,8.05,5.75,0.57,0,1.72,0,8.05,4.6,17.24,10.34,3.45,12.64,0.57,4.6,14.94,5.17,3.45,1.15,1.15,1.15,8.62,2.87,0,0.57,6.32,3.45,2.87,0,1.15,0.57,10.92,1.15,1.15,0.57,2.3,0.57,0,4.6,1.72,2.3,1.72,0.57,0,4.6,1.15,2.3,0.57,0.57,14.94,2.3,4.02,8.05,2.3,1.15,0.57,0.57,0,0,0.57,0,0,0,9.77,10.92,0,0,0.57,2.3,0.57,0,7.47,0.57,1.72,34.48
00404121e4d850fe18747a5283461132,142,4.3,22.54,16.2,0.7,11.97,4.93,4.93,4.23,0.7,0,0,0,0,0.7,2.82,1.41,0,2.82,0,0,3.52,0,0,0.7,0.7,0,2.11,1.41,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0.7,0,0.7,0,0.7,0,0,0,0,0,0,3.52,1.41,0.7,1.41,0,0.7,0.7,0,0,0.7,0,0,0,0,3.52,19.01,2.11,1.41,43.66,3.52,4.93,0.7,0,1.06,0.7,80.99
990976aac2848413b6bbd089dde015f4,190,12.67,15.26,87.37,1.05,56.32,17.37,13.68,7.37,2.11,4.21,0,0,3.68,4.74,15.26,10,2.11,9.47,1.05,5.79,12.11,5.79,1.05,3.68,1.05,0,14.74,1.58,1.58,1.05,7.37,5.26,2.11,0.53,0,1.05,13.68,2.11,0.53,2.11,2.63,1.58,0,5.79,2.11,2.11,1.05,1.05,0,1.05,0,0,0.53,0.53,15.26,2.63,4.74,6.84,4.21,0.53,1.58,0,0.53,0.53,0,0,0,0,10.53,7.37,0.53,0,1.05,4.74,0,0.53,5.79,0.26,2.63,33.68
50938598e6a753bdba39014d286789fd,165,15,30.3,70.91,2.42,38.18,10.91,8.48,4.24,0,0.61,3.64,0,2.42,3.03,8.48,4.24,1.82,6.06,0.61,3.64,10.91,3.64,0.61,1.82,0,0,9.7,1.21,0,1.21,6.06,5.45,0.61,0,0.61,0,7.27,0.61,0,1.21,0,0,0,2.42,2.42,4.24,3.03,0.61,0.61,1.21,0,0.61,0.61,0,19.39,3.64,4.85,13.33,0.61,0.61,1.82,1.82,0,0,0,0.61,0.61,0,6.06,13.33,0.61,0,0.61,30.3,0,0,0,0.3,0,51.52
31335301724cfa95a5f5aa09e669a8f1,146,10.43,22.6,66.44,1.37,35.62,11.64,7.53,5.48,0,0.68,1.37,0,4.11,3.42,10.96,5.48,1.37,8.9,0,2.74,8.22,3.42,0.68,2.74,0,0,7.53,0,0,0.68,7.53,4.79,2.74,0,0.68,0,10.27,1.37,0.68,2.05,2.05,1.37,0.68,2.05,1.37,1.37,0,1.37,0,1.37,0,1.37,0,0,14.38,1.37,3.42,10.96,4.79,0.68,1.37,0.68,0,0,0,2.74,0,0.68,19.86,15.07,6.85,0,3.42,50,2.05,0,5.48,4.45,4.11,115.75
a8149da7b82673eb7dd9d14f4dc43e10,169,24.14,20.71,82.25,0,47.93,13.61,11.24,8.28,1.18,0.59,0,1.18,2.37,6.51,17.75,8.28,3.55,12.43,1.18,4.14,8.28,5.33,1.78,3.55,0,0,8.28,0.59,0,0,7.69,7.1,0.59,0,0.59,0,16.57,1.18,1.18,0.59,3.55,3.55,0,4.14,2.96,2.37,0.59,0.59,0.59,6.51,1.18,0.59,3.55,1.18,14.2,2.37,4.14,8.28,1.78,0.59,2.96,0.59,1.18,0,0,0,0,0.59,17.75,11.83,1.78,0,0.59,8.28,2.37,0,6.51,1.18,1.18,52.07
afbd45bcaa49ee9fa6338ae64905fbe6,178,14.83,21.91,83.71,0.56,51.69,13.48,7.87,5.62,0.56,1.12,0.56,0,5.62,7.3,14.04,7.87,3.37,7.3,1.69,1.69,11.24,6.74,0.56,3.37,0.56,0,7.87,0.56,0,1.69,6.18,4.49,1.69,0,0,1.12,18.54,1.12,0,2.25,3.37,1.69,0.56,6.74,2.81,2.81,1.69,0,1.12,0,0,0,0,0,13.48,1.69,3.93,7.87,3.93,0.56,3.37,1.12,0.56,0,0,0.56,0,0,11.8,9.55,0,0,2.25,2.81,2.25,0,0.56,1.12,1.69,32.02
b6a5d5c0459c0831a3662357226e5b15,171,15.55,11.7,85.38,2.92,57.31,17.54,11.7,4.68,0.58,6.43,0,0,5.85,4.09,20.47,11.11,8.19,10.53,0,3.51,12.28,4.68,2.92,1.75,3.51,0,13.45,0,0.58,0,6.43,4.68,1.75,0.58,0,1.17,17.54,4.68,2.34,2.92,0.58,0.58,1.17,2.92,1.17,5.85,1.75,1.75,2.34,4.09,2.92,0.58,0.58,0,7.02,1.75,2.92,2.92,0,0.58,0.58,0,0,1.75,0,0.58,0,0.58,21.64,12.87,0.58,0,2.92,0.58,0.58,2.92,2.92,0.58,22.81,69.01
b8f4b7dc7a6641b1de4ea7c2bc37cf59,162,9,22.84,72.84,0.62,43.83,12.35,7.41,5.56,0,1.85,0,0,4.94,0.62,12.35,7.41,0.62,9.88,1.85,3.09,12.96,6.17,1.85,3.09,0,0.62,7.41,0,1.85,1.23,7.41,4.94,2.47,0.62,1.23,0,16.05,1.85,1.85,3.09,4.32,0.62,0,3.7,3.7,2.47,1.23,0,1.23,3.7,0,1.85,1.85,0,14.2,3.09,7.41,3.7,1.23,1.23,1.85,1.85,0,0.62,0.62,0,0,0,20.99,9.88,2.47,0,4.32,6.79,8.64,0.62,0.62,1.54,3.7,60.49
bca460fe5e70ddde886c14a23868a4f1,193,96.5,9.33,80.31,0.52,50.26,18.13,9.84,3.11,0.52,5.18,0,1.04,8.29,4.66,13.47,3.11,2.59,10.36,0.52,6.22,12.95,4.66,1.04,3.11,1.04,0.52,10.88,0,0,0.52,5.7,2.07,3.11,1.04,0.52,1.04,20.73,3.63,2.07,3.63,2.59,3.63,0.52,3.63,2.07,1.55,1.04,0.52,0,3.63,3.11,0.52,0.52,0,11.4,1.04,4.15,5.7,1.55,1.55,0.52,0,0.52,0,0,0,0,1.04,0.52,6.22,0,0,1.04,12.95,0,0,0,0.26,0.52,21.76
c6a2abc9ac439dcfaf561e1f5baa22b1,162,8.1,15.43,74.69,0.62,43.21,14.2,9.88,8.64,0.62,0,0.62,0,4.32,3.7,7.41,3.7,1.23,5.56,0.62,4.94,11.73,5.56,0.62,2.47,0,0,9.88,2.47,0,1.85,4.94,4.94,0,0,0,0,13.58,1.23,1.85,1.23,1.23,1.23,0.62,3.09,3.09,1.23,0.62,0.62,0.62,2.47,1.23,0,0,1.23,10.49,1.23,4.32,6.17,0.62,2.47,1.85,0,0.62,0.62,0,1.85,1.23,1.23,1.85,6.79,1.85,0,8.64,22.84,7.41,0.62,2.47,0.93,12.35,62.96
c15c7cc981a1e13a09bec5539400f741,164,16.4,18.9,81.1,0.61,50,18.29,13.41,9.15,1.83,1.22,0.61,0.61,4.88,5.49,12.2,6.1,3.05,7.93,1.22,4.88,6.71,4.88,2.44,1.83,1.22,1.22,10.37,1.83,0.61,1.22,7.32,7.32,0,0,0,0,16.46,1.22,1.22,1.22,1.83,2.44,0,5.49,4.27,1.22,0.61,0,0.61,3.05,0.61,1.22,1.83,0,11.59,1.22,2.44,8.54,1.22,3.05,1.22,0.61,0.61,1.22,0,0.61,0,0.61,16.46,9.15,1.22,0,1.22,24.39,2.44,0,0.61,0,4.27,59.15
d518248cdf630ac84668dceaa65c22cb,91,91,26.37,72.53,0,40.66,6.59,3.3,0,0,1.1,2.2,0,3.3,8.79,5.49,1.1,0,4.4,1.1,5.49,14.29,2.2,1.1,3.3,0,0,7.69,0,0,1.1,5.49,1.1,4.4,0,2.2,1.1,6.59,1.1,0,1.1,1.1,1.1,0,2.2,0,2.2,0,2.2,0,0,0,0,0,0,25.27,1.1,7.69,16.48,4.4,0,0,0,0,0,0,0,0,0,20.88,27.47,12.09,0,9.89,2.2,7.69,0,1.1,1.65,63.74,147.25
d520631fb1deea3ebc1be74b193fb66d,163,10.87,23.31,37.42,0.61,15.95,4.91,4.29,2.45,0,1.84,0,0,0.61,1.23,4.91,2.45,0,4.91,0,1.84,4.29,2.45,1.23,0,0,0,7.36,1.23,0,1.23,4.29,1.84,2.45,0,1.84,0.61,7.36,0.61,1.23,1.23,1.84,0.61,0.61,1.84,1.23,1.23,0,1.23,0,3.07,0.61,0.61,1.23,0.61,6.13,1.84,1.23,3.07,0.61,0,2.45,0.61,0,1.84,0.61,0,0,0,19.02,12.27,2.45,0.61,4.91,9.2,1.84,0.61,1.23,0.92,3.07,56.44
e2dc8adf75dd2625b0127fbe2e8ce512,186,23.25,12.9,88.71,0.54,56.99,15.59,9.68,8.06,0,1.61,0,0,5.91,6.45,10.22,6.45,1.08,8.06,0.54,6.45,15.05,4.84,1.08,2.15,2.69,0,8.6,0.54,1.08,0,9.14,6.45,2.69,0,1.08,0,11.83,0.54,0.54,1.08,1.61,2.15,0,3.76,1.61,2.69,0.54,0.54,1.61,1.08,0.54,0,0.54,0,22.04,1.61,7.53,11.83,1.61,1.61,4.3,0.54,0,1.08,0,0,0.54,0,9.68,8.6,3.23,0,2.69,8.6,2.15,0,2.15,1.34,1.08,39.78
e8c5e054b5c63d5c477fd0195ff44218,164,32.8,30.49,68.9,2.44,42.68,10.37,7.32,3.66,0,1.22,1.83,0.61,3.05,4.27,8.54,6.1,0,7.93,0,5.49,14.63,4.88,1.22,1.22,0.61,0,5.49,0,0,0.61,2.44,2.44,0,0,0,0,13.41,3.05,1.83,1.22,3.05,0.61,0,3.05,3.66,1.22,1.22,0,0,4.27,0.61,0,1.83,1.83,17.68,1.83,10.37,4.88,0,0,1.83,1.22,0,0.61,0,0,0,0,7.93,12.2,1.22,0,1.83,1.83,0,0,3.66,0,0.61,29.27
eb4da7e3bc9756b20d0b1d7d420df3f2,158,13.17,31.65,74.68,0.63,48.1,13.29,8.23,6.33,0,0,1.9,0,5.06,8.23,10.13,5.7,2.53,5.7,1.27,1.9,13.29,2.53,0.63,2.53,0.63,0.63,6.96,0,0,1.9,2.53,0,2.53,0,1.27,1.27,13.92,1.27,0.63,1.27,5.7,1.27,0,3.16,3.16,0.63,0.63,0,0,5.7,2.53,0.63,0,2.53,16.46,2.53,8.23,5.7,1.27,1.9,0.63,0.63,1.27,0,1.27,0,0,0,22.78,18.99,0,0,6.96,2.53,0.63,0,2.53,0,0.63,55.06
f992926c7643c7b3a00abf52e7510004,173,19.22,19.08,78.03,1.73,43.35,9.25,4.05,0,1.73,2.31,0,0,5.2,5.2,12.14,8.09,2.31,9.25,0.58,2.89,14.45,2.31,1.73,1.73,0,0,10.98,1.16,0.58,1.16,5.2,2.89,2.31,0.58,1.16,0,13.87,2.31,1.73,1.16,1.73,1.16,0,4.62,1.73,1.73,1.73,0,0,3.47,0,0.58,0,2.89,14.45,2.89,4.05,7.51,2.31,0.58,0.58,2.31,0.58,1.16,0.58,0,0,0,6.36,9.83,0,0,0.58,9.25,0,0,2.31,0.58,1.16,30.64
